KEY	VALUE	COMMENTS
__id	en
chapter.advisor-talk.oc-end.fail	No one has been able to reach {name} for the last week or so.
chapter.advisor-talk.ic-end.success	I was able to meet a few brokers and it went well.
chapter.advisor-talk.decide.late-night-advisory.dirtymoney	I found a business that can launder that cash you were talking about.
chapter.advisor-talk.decide.late-night-advisory.offslow	The broker knows someone that can put the offshore accounts into a bank out of the country.
chapter.advisor-talk.decide.late-night-advisory.offshigh	The broker knows someone that can put the offshore accounts into a bank out of the country.
chapter.advisor-talk.decide.late-night-advisory.exoticcar	The broker knows someone that can find exotic sports cars from out of the country. I'll have our guy put some kevlar all through it while he's at it.
chapter.advisor-talk.decide.late-night-advisory.recordlow	The broker knows someone that owns a record label. We should see if they are looking for any talent.
chapter.advisor-talk.decide.late-night-advisory.bankbp	"About those blueprints" I can find try to find a few high profile conman that could use them. It's pretty sketch but I'm sure we can get a good payout from it.
chapter.advisor-talk.decide.late-night-advisory.bankbp2	I got someone to purchase the info on that bank. I wonder what they are going to do with them. 																																																					   
																																					   
chapter.advisor-talk.decide.late-night-advisory.record	The talent we used for that last record deal made it big and wants to work with our management again. We should continue with another record with them.
chapter.advisor-talk.decide.late-night-advisory.films	The broker knows someone that owns a Film Publishing Company. We should see if they are looking for any amateur movies.
chapter.advisor-talk.decide.late-night-advisory.film	The broker helped with getting the movie published. Let's see if it did any good according to sells.
chapter.advisor-talk.decide.late-night-advisory.fighta	The broker knows someone in the amateur fighting business. If we have some real boxing talent we can get them a way inside the national league.
chapter.advisor-talk.decide.late-night-advisory.fightp	The boxer we had join the league won a champion. We can get our broker to setup another champion bout. This time we can get more cash..
chapter.advisor-talk.decide.late-night-advisory.fight1	We lost the tournament but came back with a little cash from betting on the fight.
chapter.advisor-talk.decide.late-night-advisory.fight2	Our guy won the tournament and is now a Champion.. This is the beginning of something special
chapter.advisor-talk.decide.late-night-advisory.fight3	We lost the championship but came back with a little cash from betting on the fight.
chapter.advisor-talk.decide.late-night-advisory.fight4	Our guy won the again and retained the Champion.. Did you see that K.O.!!
chapter.advisor-talk.fail.death	It looks like {name} absconded with a vehicle and is up to something. What that something is, well, that's not clear yet.
chapter.advisor-talk.fail.dumb-crew	{name}, yeah, well, they've never been the brightest light in the sky. But we're getting word that they've done something remarkably stupid, even by their standards.
chapter.advisor-talk.fail.no-traits	Feds in Wrong Places
chapter.advisor-talk.fail.no-traits.epilogue	{name} was just avoiding some inconvenient Feds. Don't know how they found out about our plans, but best to call it off with the suburbans. Just to be safe.

chapter.late-night-advisory.title	The Final Decision
chapter.late-night-advisory.ic-start	All set, boss. See you soon. You'll be pleased with the stuff I've got.
chapter.late-night-advisory.oc-start	{name} is getting rid of those offshore accounts.
chapter.late-night-advisory.oc-end.success	{name} has indeed pulled off a major score.
chapter.late-night-advisory.ic-end.success	All unloaded boss. It was even more than I thought! This stuff sure will be fetch a pretty penny!
chapter.late-night-advisory.fail-traits	Bad news. We got made by some local cops on the way into town.
chapter.late-night-advisory.fail-traits.epilogue	But, while {name} was savvy enough to talk them out of arresting anyone, they did have to dump the whole load. Our suburban friends are not pleased.
chapter.late-night-advisory.fail-death	Bad news. We got made by some local cops on the way into town. And some gunfire was exhanged.
chapter.late-night-advisory.fail-death.epilogue	Turns out some of those suburban cops can shoot straight after all.

		;; suburban sojourn
scheme.speakeasy-pressure.title	Suburban Sojourn
scheme.speakeasy-pressure.desc	{name} is headed out of the city to seek out suburban sources of booze.
convo.scheme.speakeasy-pressure	There are rumors that some of the small-time operators in the suburbs are looking from some partners in the city to distribute some supply they've found. See if there's a deal to be made.

chapter.find-connections.title	Scheming Up Deals
chapter.find-connections.ic-start	So boss, I know some people out in the suburbs. Friends. Sort of. They run a small time operation out there and they've got word of a score that's too big for them. Should I go check it out?
chapter.find-connections.oc-start	{name} is in the suburbs trying to make contact with one of the small-time operators out there.
chapter.find-connections.oc-end.success	{name} had a very interesting meeting with the sort of friends in the suburbs.
chapter.find-connections.oc-end.fail	The other "outfit" in the burbs turned out to be a Federal dragnet. "Sort of" friends, indeed!
chapter.find-connections.ic-end.success	I think I've got a nibble, boss. I just need a bit more bait, if you know what I mean.
chapter.find-connections.decide.secret-delivery	How's this wad of cash for bait?
chapter.find-connections.fail.arrest	{name} got caught up in some sort of Federal operation in the burbs. Better there than here.

chapter.secret-delivery.title	A New Partner
chapter.secret-delivery.ic-start	Well, our new friends have some good connections and they're prepared to make a big delivery. Just need to work out some logistics and the like.
chapter.secret-delivery.oc-start	{name} is working out the details for a new partnership with a small, suburban outfit.
chapter.secret-delivery.oc-end.success	Logistics and the like are arranged. Now to see to getting the stuff into or out the city.
chapter.secret-delivery.oc-end.fail	On the last trip back into the city, {name} got pulled over and had some, um, samples and other incriminating evidence.
chapter.secret-delivery.ic-end.success	So, to receive the delivery, we just need to build out a secure and private space there for them to operate in the city. I know just the place.
chapter.secret-delivery.decide.suburban-supplies	Well, then, let's build it.
chapter.secret-delivery.fail.arrest	It's fine. {name} isn't going to tell anyone where that stuff came from. But our suburban friends are spooked.

chapter.suburban-supplies.title	Special Deliveries
chapter.suburban-supplies.ic-start	Heading back out. I'll drive into the city with our score, boss.
chapter.suburban-supplies.oc-start	{name} is back in the suburbs arranging for a big shipment.
chapter.suburban-supplies.oc-end.success	{name} is all ready to make the final arrangements for the big delivery.
chapter.suburban-supplies.oc-end.fail	No one has been able to reach {name} for the last week or so.
chapter.suburban-supplies.ic-end.success	We've got enough tranport to bring one, big load into the city. What'll it be, boss?
chapter.suburban-supplies.decide.late-night-delivery.bottles	Bring in some bottled booze. And as much as you can bring in.
chapter.suburban-supplies.decide.late-night-delivery.barrels	Bring it in by the barrel. We'll bottle it up in the city.
chapter.suburban-supplies.decide.late-night-delivery.champagne	You said coke barrels? Have someone bring it to me.
chapter.suburban-supplies.decide.late-night-delivery.cordials	You said reefa barrels? Have someone bring it to me.
chapter.suburban-supplies.decide.late-night-delivery.aged-whiskey	You said you need some coke packaged? I will have someone bring it to you.
chapter.suburban-supplies.decide.late-night-delivery.dark-rum	You said weapons? I will have someone bring it to you.
chapter.suburban-supplies.decide.late-night-delivery.gin	You said you need some reefa packaged? I will have someone bring it to you.
chapter.suburban-supplies.fail.runaway-crew	It looks like {name} absconded with a vehicle and is up to something. What that something is, well, that's not clear yet.
chapter.suburban-supplies.fail.dumb-crew	{name}, yeah, well, they've never been the brightest light in the sky. But we're getting word that they've done something remarkably stupid, even by their standards.
